data,Battery,Camera,Performance,Display,Design,Packaging,Price,Shop_Service,Shipping,General,Others
sản phẩm được đóng gói cẩn thận. không có nội dung nào bị hư hỏng hoặc lỗi. giá cả là tốt nhất trong số các người bán ở đây. nó hoạt động. chắc chắn tôi sẽ giới thiệu cho bất kỳ ai đang tìm kiếm sản phẩm tương tự.,,,,,,Positive,,,,,
"Phiên bản: mỹ 2 sim 99% 128gb đánh giá sản phẩm đã nhận được hàng, loại 99% như cửa hàng đã ghi mà mặt lưng sản phẩm bị trầy xước rất nhiều. Nhờ cửa hàng giao màu xanh cửa hàng tốt, mà giao máy màu hồng hơi thất vọng. Chất lượng thời gian sử dụng mới trả lời được ạ.",,,,,Negative,,,,,,
"Đúng với mô tả: đúng 
Tính năng nổi bật: như trong mô tả 
Chất lượng sản phẩm: tốt
Máy và màn hình zin tốt, có kèm theo cả dây sạc và củ sạc. Dịch vụ người bán tốt. Máy khá rẻ phù hợp với người có thu nhập trung bình-thấp. Máy này là bản nhật, không phải quốc tế.",,,,Positive,,,Positive,Positive,,,
"Nhóm màu: màu tím than nói chung là tốt chỉ camera sau đã bị mờ máy cũ đã qua sử dụng phải chấp nhận thôi, sẽ tiếp tục ủng hộ lần sau nếu có nhu cầu cảm ơn cửa hàng tặng 5 sao",,Neutral,,,,,,,,,
không có tuỳ biến nhiều.,,,,,,,,,,Neutral,
"Sản phẩm nhìn đẹp,mà pin chán đời quá chuea sử dụng đã hết pin sập nguồn liên tục,mọi người nên cân nhắc trước khi mua",Negative,,,,Positive,,,,,,
sản phẩm bị trầy xước từ bên trong. đóng gói không có lớp chống sốc. máy dễ bị cấn. hộp hàng mỏng manh k bảo vệ được sản phẩm. pin và hiệu năng bình thường,Neutral,,Neutral,,,Negative,,,,,
"Tính năng nổi bật: màn 4k khá nét 
Chất lượng sản phẩm: tốt 
Đúng với mô tả: đúng như quảng cáo, mình mua bản 2 sim quốc tế máy đẹp keng, màn không ám ố, đã dán sẵn cường lực cửa hàng còn tặng thêm sạc cáp 40w, xứng đáng 5sao nha mọi người.",,,,Positive,,,,,,,
"Sản phẩm mới, không kèm phụ kiện đóng gói cẩn thận, chuẩn bị hàng lâu,giao hàng nhanh, máy chạy không mượt",,,Negative,,,Positive,,,Positive,,
"Đúng với mô tả: đúng hàng đúng ảnh 
Chất lượng sản phẩm: tốt 
Tính năng nổi bật: chơi game mượt hàng tốt đẹp",,,Positive,,,,,,,,
"Mình mua sản phẩm của shô thấy tốt hơn hẳn . Giá rất rẻ luôn, shock thiệt . Cảm ơn cửa hàng đã tư vấn tận tâm. Cửa hàng trả lời nhắn tin nhanh lắm 10đ cho cửa hàng",,,,,,,Positive,Positive,,,
"chất lượng máy tạm ổn, máy đẹp nhưng có cảm giác là đã thay màn hoặc mở màn ra để sửa chữa linh kiện bên trong, sử dụng vẫn full chức năng nhưng thỉnh thoảng cảm ứng hơi bị đơ không biết là do dán màn hình hay bị gì. sạc mua kèm thì khuyên thật là không nên mua vì quá lởm",,,,,Positive,,,,,,
"Pin chai nhanh không đúng cổng sạc lỏng lẻo. Sử dụng được có 1 tháng đã thấy pin xuống rõ rệt. Cổng sạc thì cắm không chắc chắn, hay bị tuột.",Negative,,,,,,,,,,
"Màu sắc: desert 
Dung lượng lưu trữ: 256gb 🔋 
Thời lượng pin: tốt",Positive,,,,,,,,,,
Máy boc team nhin zât tốt ah . Chưa sử dụng nhung hinh thuc thây bồ kêt zồi,,,,,Positive,,,,,,
"Màu sắc: bạc 
Phân loại: nguyên seal +sạc 18w sản phẩm tốt mọi người nên mua nhưng cửa hàng có uy tín và chất lượng tốt như thế nay giao hàng đúng hẹn",,,,,,,,,Positive,Positive,
Hàng nhận hộp bên ngoài thì còn nguyên nhưng hộp iphone bên trong thì móp như là rơi rất nặng. Cửa hàng làm ăn vớ vẩn. Mọi người cân nhắc khi đặt,,,,,,Negative,,,,,
"Dung lượng lưu trữ: bản ram 4gb/64gb đã nhận được hàng, điện thoại rất tốt, ngoại hình đẹp,các chức năng hoạt động đầy đủ.tôi rất vừa ý.",,,,,Positive,,,,,,
"Đúng với mô tả: đúng 
Chất lượng sản phẩm: nguyên seal 
Tính năng nổi bật: 120hz, tricker, sạc nhanh 33w, pin 6000 mua dùm cho người nhà, trước đó mua tecno pova5 nhưng con này ngon hơn, màn quét mượt hơn, hiệu năng game ngon hơn tecno nhiều",,,Positive,Positive,,Positive,,,,,
Sử dụng 1 thời gian nhận xét sau ! tạm cho 5 sao ! sử dụng hơn 2 tuần,,,,,,,,,,Neutral,
Mua cho ba sử dụng bền thì chưa biết,,,,,,,,,,Neutral,
"thấy ngta mua bị dính bụi cam nghĩ xui lắm mới dính mà không ngờ mình cũng bị, chứng tỏ tỉ lệ lỗi cao, chán apple",,Negative,,,,,,,,,
"Máy bật không lên nguồn,đề nghị cửa hàng đổi máy được không",Negative,,,,,,,,,,
Variation3: bạc variation1: nguyên seal chi mot cau thoi.cửa hàng uy tin,,,,,,,,,,Positive,
"Nhóm màu: xanh dương 
Dung lượng lưu trữ: 6gb+128gb cửa hàng giao hàng còn nguyên seal. Gói ghém cẩn thận. Máy chạy mượt mà.",,,Positive,,,Positive,,,,,
"Tính năng nổi bật: cấu hình mạnh , máy mượt , cam đẹp trong tầm giá. 
Đúng với mô tả: không đúng ram rom chỉ 6/128 thôi 
Chất lượng sản phẩm: ổn nhận xét sau 2 tuần sửa dụng máy ,máy đã thay vỏ nhưng mình vẫn chấp nhận được vì máy đã ra mắt khá lâu rồi h mà đào ra máy nguyên zin trong tầm giá rẻ như này thì không thể, đáng lẻ mình sẽ đánh giá 5 sao nhưng hàng dựng lại rất sơ sài nắp lưng không thấy 1 tý keo nào bị bung ra hết khá là buồn😞 mong cửa hàng nên kiểm tra cẩn thận và kĩ càng hơn khi giao hàng tới tay người sử dụng",,Positive,Positive,,Negative,,,,,,
"Giao hàng hơi lâu,hàng như quảng cáo,chất lượng khá là tốt zzz",,,,,,,,,Negative,,
"Mình đặt hôm 25/9 ngay đợt voucher shopee giảm giá nên mua rẻ hơn cửa hàng, trưa hôm 26/9 là giao tới nơi. Còn chất lượng như thế nào phải sử dụng mới biết được. Nói chung săn sale nên giá rẻ.",,,,,,,Positive,,Positive,,
Nhóm màu: đen hàng tốt uy tín cảm ơn cửa hàng sẽ ủng hộ lần sau,,,,,,,,,,Positive,
"Tính năng nổi bật: tốt 
Chất lượng sản phẩm: khung máy hơi xước 
Đúng với mô tả: đúng lúc mới về bật lên pin ảo phải xả hết nó mới bình thường có 1 cái nữa là máy này không có jack3.5 để cắm tai nghe :)))))",Neutral,,,,Negative,,,,,,
Quá trình vận chuyển được hệ thống cập nhật đúng theo lộ trình.,,,,,,,,,Neutral,,
"Màu sắc: xanh dương 
Phân loại: likenew 99% tốt tính năng:được tốt chất lượng:thấy trước mắt thì tốt. lần sau mua thêm ... ",,,,,,,,,,Positive,
Máy đẹp. Os khá ổn định. Cam ngon trong tầm tiền.,,Positive,,,Positive,,Positive,,,Positive,
"Nhóm màu: đen 🔋 
Thời lượng pin:trâu 📸 
Chất lượng camera: tốt, đepi ⚡ 
Hiệu suất: tốt",Positive,Positive,,,,,,,,,
"camera có cảm biến đúng như nhà sản xuất cung cấp, về hiệu năng mình sẽ đánh giá sau.",,Neutral,Neutral,,,,,,,,
Điện thoại nhanh hết pin vcc,Negative,,,,,,,,,,
"Nói chuyện rất bố láo, chăm sóc khách hàng kém, không có chuyên môn.",,,,,,,,Negative,,,
chạy tốt nhưng bin không bền được thấy xem cũng ổn,Negative,,,,,,,,,,
"màu ở ngoài xinh lắm, chụp lên trông nhạt nhạt nhưng mà ở ngoài hồng sáng xinh cực. mọi người nên mua, tính năng máy đều ổn. hiện tại chưa xuất hiện lỗi hay giật lag gì đâu nhaa.",,,Neutral,,Positive,,,,,,
hàng mới full hộp chờ thời gian thêm rồi đánh giá sau,,,,,,,,,,Neutral,
"màn hình cảm ứng chậm face id lỗi,",,,,Negative,,,,,,,
"Hiệu năng của máy ở mức vừa phải, đủ để lướt web. Pin sử dụng được gần hết ngày với các tác vụ thông thường.",Neutral,,Neutral,,,,,,,,
"đã từng ghé cửa hàng cửa hàng mua hàng, cửa hàng bán uy tín. nên nay nhà xa đặt shopee 1 ngày có hàng, máu tốt, mới zin đẹp leng keng. mong sẽ bền ngại gì không cho cửa hàng 5 sao!!!! cám ơn cửa hàng nhiều!!!!!",,,,,Positive,,,,,,
Tôi chưa cần liên hệ bảo hành nên chưa biết quy trình như thế nào,,,,,,,,Neutral,,,
"Nhóm màu: desert 
Dung lượng lưu trữ: 256gb nhiều tùy chọn màu sắc, giao hàng nhanh chóng và hiệu quả,",,,,,,,,,Positive,,
"Chất lượng sản phẩm: tầm 95% 
Đúng với mô tả: sản phẩm đã giao đúng như mô tả 
Tính năng nổi bật: loa rất hay, màn hình đẹp (có xước lông mèo nhẹ) 4 cạnh máy bị cấn nhẹ, (riêng cạnh dưới bị trầy khá nhiều, vết trầy sâu), cổng sạc cũng trầy nhiều, 4 góc mặt lưng bị hở nhẹ, không được khít, còn về phần màn hình đẹp, mượt, cảm ứng nhạy, đổi với tầm giá này thì là rất tốt trong tầm giá rồi, nên mua 👍👍 mua hàng lần 2 từ cửa hàng rồi, cửa hàng uy tín nhé mọi người, (⭐⭐⭐⭐⭐)",,,Positive,Positive,,,Positive,,,Positive,
Cảm ơn cửa hàng nhiều nha,,,,,,,,,,,Neutral
"Tầm giá này cũng nhiều đối thủ , điểm mạnh màn hình , vân tay trong màn , kiểu dáng đẹp. Bộ nhớ ít khắc phục bằng cahcs gắn thêm thẻ nhớ . Esim chưa thử không biết thế nào",,,,Positive,Positive,,Positive,,,,
"Cửa hàng tư vấn nhanh, có hđ kèm hàng đầy đủ. Có điều mình não cá vàng ấn nhầm mật khẩu ra viettel store không được hỗ trợ nhiệt tình . Không mua bên cửa hàng drunk mà ra bên đó các b nhiệt tình dã man, còn không lấy phí chạy lại pm. Mọi người có thể tham khảo thêm nhé.",,,,,,,,Positive,,,
"Lần đầu mua hàng onl với số tn cao như vậy,nghe review mua shoppe mall là tốt nên mình mua thử,rẻ hơn mua ngoài cửa hàng tgdđ tận 1tr mí lận,hàng nguyên sale,mauc đẹp,luòi chụp hình nên lấy hình này để nhận xu,chỉ máy,cây chọc sim,và dây,phải mua thêm củ sạc và đã mua của cửa hàng,hy vongn sản phẩm sài tôt,bền,đẹp thic tốt tồi,rất đẹp,shipper tt,vv cho tất cả 5* ạ!",,,,,Positive,,Positive,,Positive,,
Đóng gói sản phẩm bao gồm phụ kiện tiêu chuẩn,,,,,,Neutral,,,,,
Không xứng giá. Mô tả lố. Hiệu năng yếu. Máy lag khi đa nhiệm. Pin yếu. Đóng gói sơ sài. Ship chậm 3 ngày. Camera chụp tối tệ,Negative,Negative,Negative,,,Negative,Negative,,Negative,,
Giá bán của sản phẩm tương xứng với cấu hình được trang bị. Chính sách bảo hành ổn.,,,,,,,Neutral,Neutral,,,
Không trung thực đặt hàng phí tiền,,,,,,,Negative,,,,
"color: black 
Phân loại sản phẩm: 16g+1tb hàng sử dụng ổn định",,,,,,,,,,Positive,
"ngoại hình khá ổn, chức năng tốt",,,,,Neutral,,,,,,
"nhưng hàng dễ vỡ mà khi nhận hộp méo mó như này, cảm giác không yên tâm lắm nên chỉ chở 4*, cửa hàng nên xem lại quy trình vận chuyển với những món hàng điện thoại",,,,,,Negative,,,Negative,,
Đơn vị vận chuyển xác nhận đã nhận hàng từ người bán.,,,,,,,,Neutral,Neutral,,
Giao hàng nhanh . Đóng gói sản phẩm cẩn thận . Chất lượng tuyệt vời,,,,,,Positive,,,Positive,,
Chưa sử dụng nên chưa đánh giá được thời lượng pin,Neutral,,,,,,,,,,
Gggh,,,,,,,,,,,Neutral
"Sản phẩm đúng mô tả, giao hàng nhanh. Máy sử dụng mượt, hình thức mới 99%, cửa hàng tặng thêm miếng dán màn hình nữa thì tốt.",,,Positive,,,,,,Positive,,
Điện thoại thì phải sử dụng 1 time mới biết chất lượng,,,,,,,,,,Neutral,
camera chính rung khi quay chậm. pin tụt 25% nghe gọi 30 phút. ship muộn lễ không ưu tiên.,Negative,,,,,,,,Negative,,
"Máy mới mua đập hộp mà giật lác, mở các ứng dụng cơ bản lâu, camera có độ trễ rõ ràng luôn, mình có hoàn hàng mà hãng gọi điện thoại nhờ ra ch để chạy lại phần mềm, mình tốt ra chạy lại, tuy nhiên về sử dụng vẫn thấy hiện tượng tương tự thi thoảng xảy ra không chấp nhận vc 1 máy mới mua mới tinh mà xảy ra hiện tượng vậy với mình không thể nào cứ qua ch để bảo hành cho 1 chiếc máy mới như vậy được, tuy nhiên yc hoàn của mình không được phía sàn cucng như bên fpt đồng ý, thật sự là 1 trải nghiệm mua hàng tệ, mình đã mua sản phẩm tương tự cách đây 3 tháng trên sàn qua ch khác, sản phẩm rất tốt trong lần đầu tiền sử dụng, còn đây máy mới chưa có sử dụng gì nhiều mới khởi động máy mở vài ứng dụng cơ bản đã bị vậy",,Negative,Negative,,,,,,,,
"Nhóm màu: đen thời lượng pin lâu dài, chất lượng camera tuyệt vời để ghi lại những khoảnh khắc, thiết kế mỏng nhẹ và sang trọng,",Positive,Positive,,,Positive,,,,,,
"Độ sáng màn hình thấp đúng ra nắng là không thấy gì. Màn hình trong nhà thì ổn, nhưng chỉ cần bước ra ngoài trời nắng là gần như không thể nhìn thấy nội dung hiển thị dù đã kéo độ sáng tối đa. Rất bất tiện khi cần sử dụng máy ngoài đường.",,,,Negative,,,,,,,
Thiết kế của sản phẩm đúng như hình ảnh shop đã đăng tải.,,,,,Neutral,,,,,,
"Chất lượng sản phẩm: được 
Đúng với mô tả: cũng được ,nhưng sản phẩm thế này thì coi như lừa đảo rồi.",,,,,,,,,,Negative,
Nhận về mở hàng thấy móp phần loa không hiểu 😐,,,,,Negative,,,,,,
Giao hàng nhanh. Máy không được mượt rất lag. Mình mua cho người già sử dụng zalo thôi. Nếu có thể các bạn nên mua máy mới,,,Negative,,,,,,Positive,,
"Nhóm màu: vàng 
Dung lượng lưu trữ: 6gb+128gb không thấy kèm quà? chỉ có điện thoại nên hơi thất vọng. Điện thoại nhìn đẹp. Không biết sử dụng ổn không?",,,,,Positive,,,,,,
"Nhóm màu: desert 
Dung lượng lưu trữ: 256gb tuổi thọ pin lâu dài, bộ xử lý mạnh mẽ và nhanh chóng, dịch vụ khách hàng xuất sắc,",Positive,,Positive,,,,,Positive,,,
điện thoại dùng tốt mọi người lên mua ủng hộ cửa hàng nhé,,,,,,,,,,Positive,
"Màu sắc: màu đen ( hộp) điện thoại tốt, đúng mô tả máy chuẩn đẹp 99%, nơi bán tín cậy, chu đáo với khách hàng",,,,,,,,Positive,,,
"Lag, bị văng khi bấm vào ứng dụng luôn bị tắt nguồn không cần trả hàng nữa 😀👍",,,Negative,,,,,,,,
"Đúng với mô tả: chưa biết 
Chất lượng sản phẩm: chất lượng mới sử dụng nên chưa biết rõ.",,,,,,,,,,Neutral,
"Nhóm màu: đen 
Dung lượng lưu trữ: 6gb+128gb 📸 
Chất lượng camera: tuyệt vời",,Positive,,,,,,,,,
"mình vừa nhận được sản phẩm và cảm thấy rất hài lòng. đóng gói cẩn thận, giao hàng nhanh chóng. sản phẩm đúng như mô tả, chất lượng tốt, màu sắc đẹp và hoàn thiện tỉ mỉ.",,,,,Positive,Positive,,,Positive,,
Color family: random color sản phẩm: mình đã mua của cửa hàng lần thứ hai rồi giá cả hợp lý vừa túi tiền bỏ ra máy sử dụng rất là tốt chuẩn đúng chính hãng luôn nha cửa hàng tặng sạc cáp ốp lưng về mình chỉ lắp sim vào là sử dụng thôi với giá tiền thế này mà có được chiếc điện thoại cảm ứng sử dụng tốt thì còn hơn gì được nữa,,,Positive,,,,Positive,,,,
Color family: black sản phẩm: sạc dp 10.000mah tại sao tôi mua điện thoại lại giao sạc dự phòng là sao cửa hàng này lừa đảo,,,,,,,,,,Negative,
